CreatedMonthNo,CreatedWeekNo,IssueDate,PermitElapsedDays,ProjectValue,TypeOfWork,PermitCategory,PropertyUse,IssueYear,GeoLocalArea
12,49,04-01-2018,31,130000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2018,Downtown
12,49,13-04-2018,129,20000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2018,Oakridge
12,49,06-06-2018,182,234335,New Building,New Build - Standalone Laneway,Dwelling Uses,2018,Victoria-Fraserview
12,49,12-07-2018,218,2500,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2018,Dunbar-Southlands
12,49,20-02-2018,75,155000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2018,South Cambie
12,49,10-08-2018,246,692150,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Sunset
12,49,04-01-2018,27,20000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2018,Downtown
12,49,29-01-2018,52,120000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2018,Kerrisdale
12,49,30-01-2018,53,60000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2018,Grandview-Woodland
12,49,15-05-2018,158,703750,New Building,New Build - Low Density Housing,Dwelling Uses,2018,West Point Grey
12,49,14-05-2018,157,4000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2018,Renfrew-Collingwood
12,50,18-04-2018,128,20000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Service Uses,2018,Hastings-Sunrise
12,50,11-07-2018,212,232637.5,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Killarney
12,50,24-01-2018,44,30000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2018,Downtown
12,50,10-09-2018,273,110000,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Kensington-Cedar Cottage
12,50,05-02-2018,55,94000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2018,Downtown
12,50,07-02-2018,57,15500,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2018,Downtown
12,50,16-07-2018,216,911507.5,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Dunbar-Southlands
12,50,02-10-2018,293,1042055,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Oakridge
12,50,12-03-2018,89,150000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2018,Riley Park
12,50,06-06-2018,175,230250,New Building,New Build - Standalone Laneway,Dwelling Uses,2018,Renfrew-Collingwood
12,50,14-05-2018,150,990250,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Kerrisdale
12,50,29-08-2018,257,700205,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Kensington-Cedar Cottage
12,51,27-07-2018,221,239282,New Building,New Build - Standalone Laneway,Dwelling Uses,2018,Victoria-Fraserview
12,51,08-06-2018,172,1002750,New Building,New Build - Low Density Housing,Dwelling Uses,2018,West Point Grey
12,51,24-01-2018,37,550000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2018,Downtown
12,51,21-02-2018,64,1983200,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2018,Downtown
12,51,19-01-2018,31,35000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Service Uses,2018,Fairview
12,51,05-02-2018,47,250000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2018,Downtown
12,51,25-06-2018,187,746000,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Sunset
12,51,25-06-2018,187,170500,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Sunset
12,51,19-02-2018,61,75000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Retail Uses,2018,Downtown
12,51,28-08-2018,251,203000,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Hastings-Sunrise
12,51,15-02-2018,56,2000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Service Uses,2018,Riley Park
12,51,17-04-2018,117,1066000,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Sunset
12,51,17-09-2018,269,195000,New Building,New Build - Standalone Laneway,Dwelling Uses,2018,Killarney
12,51,24-04-2018,123,300000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Retail Uses,2018,Downtown
12,51,05-02-2018,45,30000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2018,Downtown
1,1,08-05-2018,126,80000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2018,Dunbar-Southlands
12,51,28-06-2018,188,624750,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Victoria-Fraserview
1,1,30-08-2018,240,2930250,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Kerrisdale
1,1,05-02-2018,32,450000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2018,Downtown
1,1,05-02-2018,32,90000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2018,Downtown
1,1,05-02-2018,32,0,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2018,Downtown
1,1,27-04-2018,112,9800,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2018,Marpole
1,2,19-02-2018,42,100000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2018,Downtown
1,2,23-05-2018,135,197112,New Building,New Build - Standalone Laneway,Dwelling Uses,2018,West Point Grey
1,2,19-01-2018,9,150000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2018,Fairview
1,2,20-02-2018,40,25000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Retail Uses,2018,Downtown
1,2,04-07-2018,174,628920,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Renfrew-Collingwood
1,2,30-01-2018,19,85000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Retail Uses,2018,Oakridge
1,2,21-03-2018,68,25000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Retail Uses,2018,Sunset
1,3,13-03-2018,56,120000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2018,Kitsilano
1,3,19-07-2018,183,240125,New Building,New Build - Standalone Laneway,Dwelling Uses,2018,Hastings-Sunrise
1,3,17-05-2018,120,4900,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2018,Mount Pleasant
1,3,12-04-2018,85,105000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2018,Dunbar-Southlands
1,3,02-03-2018,43,50000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2018,Fairview
1,3,19-12-2018,335,672750,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Kitsilano
1,4,06-03-2018,43,10584.17,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2018,West Point Grey
1,4,16-02-2018,25,300000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2018,Downtown
1,4,13-02-2018,22,5000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2018,Fairview
1,4,01-10-2018,251,35240,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Cultural/Recreational Uses,2018,Mount Pleasant
1,4,01-10-2018,251,238250,New Building,New Build - Standalone Laneway,Dwelling Uses,2018,Hastings-Sunrise
1,4,06-02-2018,14,404200,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Service Uses,2018,Mount Pleasant
1,4,22-02-2018,29,50000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2018,Kitsilano
1,4,20-04-2018,85,214307.5,New Building,New Build - Standalone Laneway,Dwelling Uses,2018,Kensington-Cedar Cottage
1,4,05-03-2018,39,2000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Service Uses,2018,Riley Park
1,4,12-06-2018,137,831110,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Mount Pleasant
1,5,08-03-2018,38,200000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2018,Downtown
1,5,28-02-2018,30,50000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2018,Fairview
1,5,19-02-2018,21,70000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2018,Downtown
1,5,28-03-2018,57,24500,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2018,Fairview
1,5,13-03-2018,42,20000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2018,Fairview
1,5,28-03-2018,56,60000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2018,Kitsilano
2,5,05-03-2018,32,450000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2018,Grandview-Woodland
2,5,20-03-2018,47,30000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2018,Kitsilano
2,5,29-05-2018,117,170925,New Building,New Build - Standalone Laneway,Dwelling Uses,2018,Hastings-Sunrise
2,5,22-03-2018,48,40000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2018,Downtown
2,5,13-07-2018,162,175000,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Renfrew-Collingwood
2,5,22-03-2018,48,65000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2018,Marpole
2,6,05-03-2018,28,60342,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Cultural/Recreational Uses,2018,Renfrew-Collingwood
2,6,27-03-2018,50,24000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2018,Kitsilano
2,6,26-02-2018,21,40383,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Cultural/Recreational Uses,2018,Renfrew-Collingwood
2,6,30-04-2018,83,120000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2018,Downtown
2,6,22-02-2018,16,3200,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2018,Downtown
2,6,21-01-2019,349,1363112.5,New Building,New Build - Low Density Housing,Dwelling Uses,2019,Shaughnessy
2,6,16-11-2018,283,1499250,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Shaughnessy
2,6,16-10-2018,252,233750,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Killarney
2,6,05-04-2018,57,40000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2018,Fairview
2,6,19-06-2018,132,1016000,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Kerrisdale
2,6,08-06-2020,852,1508750,New Building,New Build - Low Density Housing,Dwelling Uses,2020,Dunbar-Southlands
2,6,24-10-2018,258,965250,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Victoria-Fraserview
2,6,24-10-2018,258,175000,New Building,New Build - Standalone Laneway,Dwelling Uses,2018,Victoria-Fraserview
2,6,01-03-2018,21,75000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Retail Uses,2018,Downtown
2,6,15-03-2018,35,118255,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2018,Killarney
2,6,13-08-2018,186,563000,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Hastings-Sunrise
2,6,21-02-2018,12,30000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2018,Arbutus Ridge
2,6,07-03-2018,26,32000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Transportation and Storage Uses,2018,Downtown
2,6,04-04-2018,54,15000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2018,Kensington-Cedar Cottage
2,6,28-09-2018,231,170250,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Kitsilano
2,7,27-03-2018,42,2000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2018,Strathcona
2,7,11-04-2018,57,2500,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2018,Fairview
2,7,17-07-2018,153,2000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Wholesale Uses,2018,Mount Pleasant
2,7,05-03-2018,19,60000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2018,Downtown
2,7,09-04-2018,54,130000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2018,Killarney
2,7,13-04-2018,57,110000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Service Uses,2018,West End
2,7,02-10-2018,229,871825,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Kensington-Cedar Cottage
2,7,04-06-2018,109,2000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Retail Uses,2018,Kitsilano
2,7,08-06-2018,112,225000,New Building,New Build - Standalone Laneway,Dwelling Uses,2018,Killarney
2,7,08-03-2018,20,49000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2018,Fairview
2,8,16-03-2018,25,82500,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2018,Kensington-Cedar Cottage
2,8,18-05-2018,88,225000,New Building,New Build - Standalone Laneway,Dwelling Uses,2018,Shaughnessy
2,8,16-04-2018,54,600000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2018,Marpole
2,8,03-08-2018,163,1003345,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Killarney
2,8,03-08-2018,163,231750,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Killarney
2,8,18-07-2018,146,25000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2018,Kitsilano
2,9,15-02-2019,354,1092750,New Building,New Build - Low Density Housing,Dwelling Uses,2019,Kitsilano
2,9,25-04-2018,58,80000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2018,West End
2,9,13-11-2018,260,1281900,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Oakridge
2,9,12-04-2018,45,700000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2018,Downtown
2,9,25-07-2018,149,156000,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Sunset
2,9,09-11-2018,256,1303750,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Dunbar-Southlands
2,9,07-12-2018,283,3800,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2018,Mount Pleasant
2,9,26-03-2018,27,160000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2018,West End
2,9,09-01-2019,316,565000,New Building,New Build - Low Density Housing,Dwelling Uses,2019,Hastings-Sunrise
2,9,03-05-2019,429,1103250,New Building,New Build - Low Density Housing,Dwelling Uses,2019,Arbutus Ridge
2,9,25-10-2018,239,160000,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Dunbar-Southlands
2,9,12-04-2018,43,55000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,"Office Uses,Retail Uses",2018,Downtown
2,9,13-04-2018,44,35000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Institutional Uses,2018,Kensington-Cedar Cottage
2,9,16-03-2018,16,15000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2018,Downtown
3,9,20-03-2018,19,25589,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2018,Killarney
3,9,24-08-2018,176,729000,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Victoria-Fraserview
3,9,24-10-2018,237,159950.51,New Building,New Build - Standalone Laneway,Dwelling Uses,2018,Grandview-Woodland
3,9,10-09-2018,193,1152810,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Oakridge
3,9,09-08-2018,160,753342.5,New Building,New Build - Low Density Housing,Dwelling Uses,2018,West Point Grey
3,9,29-03-2018,27,250000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2018,Downtown
3,10,16-03-2018,11,330000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2018,Downtown
3,10,16-04-2018,41,75000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Institutional Uses,2018,South Cambie
3,10,27-04-2018,52,151200,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2018,West End
3,10,09-05-2018,62,500000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2018,Strathcona
3,10,03-05-2018,56,4800,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2018,Victoria-Fraserview
3,10,14-09-2018,190,774575,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Renfrew-Collingwood
3,10,21-03-2018,13,321432,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2018,Downtown
3,10,14-05-2018,66,280000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Cultural/Recreational Uses,2018,Mount Pleasant
3,11,11-04-2018,30,25000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2018,Downtown
3,11,18-04-2018,37,119784,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Retail Uses,2018,Downtown
3,11,21-08-2018,161,613500,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Kensington-Cedar Cottage
