CreatedMonthNo,CreatedWeekNo,IssueDate,PermitElapsedDays,ProjectValue,TypeOfWork,PermitCategory,PropertyUse,IssueYear,GeoLocalArea
10,42,45270,53,60000,1,3,Service Uses,2023,Strathcona
10,43,45279,59,350000,2,2,Dwelling Uses,2023,Victoria-Fraserview
10,43,45224,3,15000,1,3,Office Uses,2023,Downtown
10,43,45249,28,17500,1,4,Dwelling Uses,2023,West Point Grey
10,43,45242,19,269500,1,3,Office Uses,2023,
10,43,45368,145,500000,1,3,Office Uses,2024,Downtown
10,43,45271,48,72850,1,4,Dwelling Uses,2023,Victoria-Fraserview
10,43,45231,7,19500,1,3,Institutional Uses,2023,Fairview
10,44,45276,49,5000,1,3,Office Uses,2023,Downtown
10,44,45258,30,15000,1,3,Service Uses,2023,Strathcona
10,44,45270,42,200000,1,3,Wholesale Uses,2023,Sunset
11,44,45243,12,150000,1,4,Dwelling Uses,2023,Downtown
11,44,45315,84,14000,1,4,Dwelling Uses,2024,Renfrew-Collingwood
11,45,45360,126,35000,1,4,Dwelling Uses,2024,Hastings-Sunrise
11,45,45363,127,800000,2,1,Dwelling Uses,2024,Mount Pleasant
11,45,45314,78,800000,2,1,Dwelling Uses,2024,Kensington-Cedar Cottage
11,45,45237,1,7500,1,4,Dwelling Uses,2023,Downtown
11,45,45342,106,5000,1,3,"Cultural/Recreational Uses,Office Uses",2024,Mount Pleasant
11,45,45335,99,2500,1,3,"Cultural/Recreational Uses,Retail Uses",2024,Downtown
11,45,45278,41,72000,1,4,Dwelling Uses,2023,Strathcona
11,45,45252,14,1420000,1,3,Office Uses,2023,Downtown
11,46,45262,20,80000,1,4,Dwelling Uses,2023,Hastings-Sunrise
11,46,45244,1,30000,1,4,Dwelling Uses,2023,West End
11,46,45332,87,50000,1,4,Dwelling Uses,2024,Kensington-Cedar Cottage
11,46,45298,53,25000,1,3,Service Uses,2024,Kensington-Cedar Cottage
11,47,45257,9,25000,1,4,Dwelling Uses,2023,West End
11,47,45293,45,300000,2,2,Dwelling Uses,2024,Renfrew-Collingwood
11,47,45326,78,650000,2,1,Dwelling Uses,2024,Hastings-Sunrise
11,47,45259,10,30000,1,3,Office Uses,2023,Fairview
11,47,45326,77,650000,1,3,Retail Uses,2024,Kitsilano
11,47,45342,92,1500000,1,3,"Office Uses,Service Uses",2024,Downtown
11,47,45256,6,7866.6,1,4,Dwelling Uses,2023,Hastings-Sunrise
11,47,45336,85,1000,1,3,Institutional Uses,2024,Downtown
11,47,45258,6,235000,1,4,Dwelling Uses,2023,Shaughnessy
11,48,45341,83,60000,1,4,Dwelling Uses,2024,Shaughnessy
11,48,45301,43,250000,1,3,Office Uses,2024,Downtown
11,48,45362,104,900000,2,1,Dwelling Uses,2024,Dunbar-Southlands
12,48,45305,46,500000,1,4,Dwelling Uses,2024,Kensington-Cedar Cottage
12,48,45280,21,1500000,1,3,Service Uses,2023,Downtown
12,49,45329,67,30000,1,3,Service Uses,2024,Mount Pleasant
12,49,45266,3,50000,1,3,Office Uses,2023,West End
12,49,45304,39,87000,1,4,Dwelling Uses,2024,Riley Park
8,33,44100,49,40000,1,3,Service Uses,2020,Kitsilano
8,33,44123,71,3000,1,4,Dwelling Uses,2020,Downtown
8,33,44131,79,900000,1,3,Institutional Uses,2020,Fairview
8,33,44139,87,5000,1,4,Dwelling Uses,2020,Fairview
8,33,44107,53,18000,1,4,Dwelling Uses,2020,Fairview
8,33,44093,38,4200,1,3,Retail Uses,2020,Strathcona
8,33,44097,42,3600,1,3,Retail Uses,2020,Strathcona
8,33,44157,102,750,1,3,Office Uses,2020,Downtown
8,34,44090,32,140000,1,4,Dwelling Uses,2020,Mount Pleasant
8,34,44101,43,130000,1,3,Retail Uses,2020,Killarney
8,34,44090,32,56351,1,4,Dwelling Uses,2020,Grandview-Woodland
8,34,44164,106,2000,1,4,Dwelling Uses,2020,Kitsilano
8,34,44145,86,30000,1,4,Dwelling Uses,2020,Kitsilano
8,34,44199,140,1196000,2,1,Dwelling Uses,2021,Sunset
8,34,44199,138,67910,1,4,Dwelling Uses,2021,Riley Park
8,34,44108,47,86000,1,4,Dwelling Uses,2020,Downtown
8,34,44320,259,560000,2,1,Dwelling Uses,2021,
8,35,44111,46,80000,1,3,Office Uses,2020,Downtown
8,35,44100,34,39900,1,4,Dwelling Uses,2020,Dunbar-Southlands
8,35,44346,279,10000,1,4,Dwelling Uses,2021,Riley Park
8,35,44115,46,588038,1,3,Office Uses,2020,West End
8,36,44173,101,225000,2,1,Dwelling Uses,2020,Arbutus Ridge
9,36,44103,30,7500,1,4,Dwelling Uses,2020,Kensington-Cedar Cottage
9,36,44103,30,0,1,4,Dwelling Uses,2020,Fairview
9,36,44103,30,0,1,4,Dwelling Uses,2020,Fairview
9,36,44117,43,30000,1,4,Dwelling Uses,2020,West End
9,36,44108,34,30000,1,4,Dwelling Uses,2020,West End
9,36,44115,41,30000,1,4,Dwelling Uses,2020,West End
9,36,44121,47,8500,1,3,Office Uses,2020,Downtown
9,36,44108,33,70000,1,4,Dwelling Uses,2020,Kensington-Cedar Cottage
9,36,44101,26,50000,1,3,Institutional Uses,2020,Fairview
9,36,44226,151,551000,2,1,Dwelling Uses,2021,Kensington-Cedar Cottage
9,36,44199,124,100000,1,4,Dwelling Uses,2021,Strathcona
9,36,44101,26,80000,1,3,Office Uses,2020,Fairview
9,36,44474,398,745525,2,1,Dwelling Uses,2021,Kensington-Cedar Cottage
9,36,44103,27,25000,1,3,Retail Uses,2020,West Point Grey
9,36,44179,103,1094850,2,1,Dwelling Uses,2020,Arbutus Ridge
9,37,44285,205,634800,2,1,Dwelling Uses,2021,Kitsilano
9,37,44172,92,1005100,2,1,Dwelling Uses,2020,Dunbar-Southlands
9,37,44213,132,1800000,2,1,Dwelling Uses,2021,Shaughnessy
9,37,44108,27,110000,1,3,Office Uses,2020,West End
9,37,44209,128,947750,2,1,Dwelling Uses,2021,Hastings-Sunrise
9,38,44186,100,176432.5,2,2,Dwelling Uses,2020,Renfrew-Collingwood
9,38,44167,81,30979,1,4,Dwelling Uses,2020,Dunbar-Southlands
9,38,44139,52,200000,1,3,Manufacturing Uses,2020,Strathcona
9,38,44164,77,573750,2,1,Dwelling Uses,2020,Kensington-Cedar Cottage
9,38,44324,236,719120,2,1,Dwelling Uses,2021,Sunset
9,38,44136,46,225000,1,3,Office Uses,2020,Downtown
9,39,44166,73,40000,1,4,Dwelling Uses,2020,Mount Pleasant
9,39,44107,14,15000,1,4,Dwelling Uses,2020,Mount Pleasant
9,39,44205,112,55000,1,3,Retail Uses,2021,Sunset
9,39,44146,53,30000,1,4,Dwelling Uses,2020,West End
9,39,44146,53,300000,1,4,Dwelling Uses,2020,West End
9,39,44534,441,1067250,2,1,Dwelling Uses,2021,Victoria-Fraserview
9,39,44129,34,1000000,1,3,Service Uses,2020,Downtown
9,39,44179,83,200000,2,2,Dwelling Uses,2020,Riley Park
9,39,44265,169,147250,2,1,Dwelling Uses,2021,Sunset
9,39,44138,42,200,1,4,Dwelling Uses,2020,Victoria-Fraserview
9,39,44111,14,33000,1,3,Office Uses,2020,Downtown
9,40,44107,7,75000,1,3,Institutional Uses,2020,South Cambie
9,40,44348,248,972675,2,1,Dwelling Uses,2021,Victoria-Fraserview
9,40,44172,72,16000,1,4,Dwelling Uses,2020,Marpole
9,40,44300,200,161040,2,2,Dwelling Uses,2021,Kensington-Cedar Cottage
9,40,44138,37,30000,1,4,Dwelling Uses,2020,Killarney
9,40,44153,52,30000,1,4,Dwelling Uses,2020,West End
9,40,44271,169,224500,2,2,Dwelling Uses,2021,Killarney
9,40,44160,58,17500,1,4,Dwelling Uses,2020,Riley Park
10,40,44153,50,5000,1,4,Dwelling Uses,2020,
10,40,44136,32,50000,1,3,Retail Uses,2020,Fairview
10,41,44445,338,836250,2,1,Dwelling Uses,2021,Victoria-Fraserview
10,41,44135,28,15000,1,3,Office Uses,2020,Downtown
10,41,44212,103,150000,1,4,Dwelling Uses,2021,Sunset
10,41,44629,520,19900,1,4,Dwelling Uses,2022,Kensington-Cedar Cottage
10,41,44136,26,105000,1,3,Office Uses,2020,Downtown
10,41,44359,248,2200,1,3,Manufacturing Uses,2021,Grandview-Woodland
10,42,44143,28,45000,1,3,Retail Uses,2020,Mount Pleasant
10,42,44163,46,180000,1,4,Dwelling Uses,2020,Downtown
10,42,44268,151,156122.5,2,1,Dwelling Uses,2021,Kensington-Cedar Cottage
10,42,44212,95,216250,2,2,Dwelling Uses,2021,Sunset
10,42,44159,41,100000,1,3,Office Uses,2020,Fairview
10,43,44250,129,221437.5,2,2,Dwelling Uses,2021,Sunset
10,43,44206,85,40000,1,4,Dwelling Uses,2021,Kerrisdale
10,43,44199,78,180000,1,4,Dwelling Uses,2021,Kitsilano
10,43,44291,169,745530,2,1,Dwelling Uses,2021,Hastings-Sunrise
10,43,44143,20,55762,1,3,Office Uses,2020,Downtown
10,43,44228,104,30000,1,3,Office Uses,2021,Grandview-Woodland
10,43,44291,167,202550,2,1,Dwelling Uses,2021,Marpole
10,44,44181,53,615000,1,3,Office Uses,2020,Oakridge
10,44,44146,18,5000,1,3,Retail Uses,2020,Kerrisdale
10,44,44328,199,728372.5,2,1,Dwelling Uses,2021,Riley Park
10,44,44159,29,19000,1,4,Dwelling Uses,2020,Kitsilano
10,44,44219,89,30000,1,4,Dwelling Uses,2021,West End
10,44,44171,41,50000,1,3,Service Uses,2020,West End
10,44,44181,51,25000,1,3,Manufacturing Uses,2020,Strathcona
10,44,44181,51,56827,1,3,Service Uses,2020,Downtown
10,44,44212,81,4000,1,4,Dwelling Uses,2021,Hastings-Sunrise
10,44,44178,47,71000,1,4,Dwelling Uses,2020,West Point Grey
10,44,44440,309,940000,2,1,Dwelling Uses,2021,Mount Pleasant
11,45,44181,46,95000,1,4,Dwelling Uses,2020,Downtown
11,45,44265,130,641500,2,1,Dwelling Uses,2021,Renfrew-Collingwood
11,45,44221,86,662707.5,2,1,Dwelling Uses,2021,Hastings-Sunrise
11,45,44167,31,65000,1,4,Dwelling Uses,2020,Kitsilano
11,45,44381,243,743750,2,1,Dwelling Uses,2021,Sunset
11,45,44201,62,300000,1,3,Institutional Uses,2021,Fairview
11,45,44174,35,4000,1,3,Office Uses,2020,Downtown
11,46,44171,29,40000,1,4,Dwelling Uses,2020,Kensington-Cedar Cottage
11,46,44216,74,45000,1,4,Dwelling Uses,2021,Downtown
11,46,44296,154,225000,2,2,Dwelling Uses,2021,Dunbar-Southlands
11,46,44208,65,50000,1,4,Dwelling Uses,2021,Downtown
11,46,44341,198,882250,2,1,Dwelling Uses,2021,Renfrew-Collingwood
11,46,44761,615,790250,2,1,Dwelling Uses,2022,Renfrew-Collingwood
11,47,44258,110,985000,2,1,Dwelling Uses,2021,Shaughnessy
11,47,44431,282,189575,2,1,Dwelling Uses,2021,Victoria-Fraserview
11,47,44205,55,45000,1,4,Dwelling Uses,2021,Dunbar-Southlands
11,47,44285,134,50000,1,4,Dwelling Uses,2021,Dunbar-Southlands
11,47,44256,105,818000,2,1,Dwelling Uses,2021,Riley Park
11,47,44208,57,40000,1,4,Dwelling Uses,2021,Downtown
11,47,44167,16,3000,1,4,Dwelling Uses,2020,Downtown
11,47,44187,36,2500,1,3,Service Uses,2020,West End
11,47,44174,23,1000,1,3,Office Uses,2020,Downtown
11,47,44247,95,125000,1,3,Retail Uses,2021,Renfrew-Collingwood
11,47,44447,294,2663500,2,1,Dwelling Uses,2021,West Point Grey
11,48,44226,70,5000,1,3,Office Uses,2021,Strathcona
11,48,44208,52,75000,1,4,Dwelling Uses,2021,Downtown
11,48,44331,175,582380,2,1,Dwelling Uses,2021,Kensington-Cedar Cottage
11,48,44167,10,3000,1,4,Dwelling Uses,2020,West End
11,48,44241,84,6000,1,4,Dwelling Uses,2021,Downtown
11,48,44300,143,708000,1,4,Dwelling Uses,2021,Marpole
11,48,44333,175,250000,1,3,Institutional Uses,2021,Fairview
11,48,44257,99,35000,1,3,Retail Uses,2021,Downtown
11,48,44221,63,5000,1,4,Dwelling Uses,2021,Mount Pleasant
11,48,44335,176,820250,2,1,Dwelling Uses,2021,Riley Park
11,48,44242,83,350000,1,3,Retail Uses,2021,Kitsilano
11,48,44290,130,224847.5,2,1,Dwelling Uses,2021,Dunbar-Southlands
11,48,44205,45,8000,1,3,Office Uses,2021,Downtown
12,49,44242,78,195000,1,4,Dwelling Uses,2021,Marpole
12,49,44276,112,1045000,2,1,Dwelling Uses,2021,Arbutus Ridge
12,49,44229,65,270250,2,2,Dwelling Uses,2021,Kerrisdale
12,49,44249,84,183850,2,2,Dwelling Uses,2021,Hastings-Sunrise
12,49,44447,282,225000,2,1,Dwelling Uses,2021,West Point Grey
12,49,44187,20,150000,1,4,Dwelling Uses,2020,Downtown
12,49,44262,95,166500,2,2,Dwelling Uses,2021,Sunset
12,50,44300,130,525000,1,3,Office Uses,2021,Fairview
12,50,44347,177,50000,1,4,Dwelling Uses,2021,Kitsilano
12,50,44212,42,300000,1,3,Institutional Uses,2021,Fairview
12,50,44402,231,1048450,2,1,Dwelling Uses,2021,Dunbar-Southlands
12,50,44219,46,802000,1,3,Institutional Uses,2021,Mount Pleasant
12,50,44206,33,5000,1,4,Dwelling Uses,2021,Hastings-Sunrise
12,50,44219,46,700000,1,3,Institutional Uses,2021,Mount Pleasant
12,50,44205,31,10000,1,3,Office Uses,2021,Downtown
12,51,44320,143,1126745,2,1,Dwelling Uses,2021,Dunbar-Southlands
6,23,44794,83,1400000,1,3,Cultural/Recreational Uses,2022,Downtown
6,23,44718,6,30000,1,4,Dwelling Uses,2022,West End
6,23,44901,189,335000,1,4,Dwelling Uses,2022,Riley Park
6,23,44718,6,30000,1,4,Dwelling Uses,2022,West End
6,23,44766,54,275000,1,3,Office Uses,2022,Kerrisdale
6,23,44760,47,100000,1,3,Office Uses,2022,West End
6,24,44830,114,8000,1,4,Dwelling Uses,2022,South Cambie
6,24,44738,22,25000,1,3,Office Uses,2022,Downtown
6,24,44759,42,14371,1,4,Dwelling Uses,2022,Kensington-Cedar Cottage
6,24,44905,188,800000,2,1,Dwelling Uses,2022,Mount Pleasant
6,24,44759,42,600000,1,3,Office Uses,2022,Downtown
6,24,44811,93,20000,1,4,Dwelling Uses,2022,Fairview
6,24,44753,34,250000,1,3,Office Uses,2022,Downtown
6,24,44998,279,609400,2,1,Dwelling Uses,2023,Kensington-Cedar Cottage
6,24,44753,34,52000,1,3,Office Uses,2022,Downtown
6,25,45010,287,500000,1,4,Dwelling Uses,2023,West End
6,25,44794,71,210000,1,3,Office Uses,2022,Downtown
6,25,44755,32,20000,1,3,Service Uses,2022,Kitsilano
6,25,44731,7,75000,1,4,Dwelling Uses,2022,West Point Grey
6,25,44755,31,632000,1,3,Office Uses,2022,Downtown
6,25,44863,139,145730,2,2,Dwelling Uses,2022,Hastings-Sunrise
6,25,45125,401,181765,2,1,Dwelling Uses,2023,Arbutus Ridge
6,25,44957,233,886250,2,1,Dwelling Uses,2023,Sunset
6,25,44773,48,90000,1,4,Dwelling Uses,2022,Kensington-Cedar Cottage
6,25,44760,35,5000,1,3,Office Uses,2022,Downtown
6,25,44872,146,718245,2,1,Dwelling Uses,2022,Kensington-Cedar Cottage
6,25,44775,48,50000,1,4,Dwelling Uses,2022,Dunbar-Southlands
6,25,45321,594,670715,2,1,Dwelling Uses,2024,Renfrew-Collingwood
6,26,44774,44,30000,1,4,Dwelling Uses,2022,Riley Park
6,26,44732,2,120000,1,3,Office Uses,2022,West End
6,26,44888,157,40000,1,3,"Office Uses,Service Uses",2022,Strathcona
6,26,44768,34,115000,1,3,Retail Uses,2022,Kitsilano
6,26,44753,19,4500,1,4,Dwelling Uses,2022,Mount Pleasant
6,27,44801,64,500000,1,3,"Cultural/Recreational Uses,Office Uses",2022,Downtown
6,27,44823,83,20000,1,4,Dwelling Uses,2022,Downtown
6,27,44970,230,807692.5,2,1,Dwelling Uses,2023,Riley Park
6,27,44846,106,95000,1,3,Retail Uses,2022,Kitsilano
6,27,44979,239,812250,2,1,Dwelling Uses,2023,Renfrew-Collingwood
7,28,44759,15,80000,1,3,Office Uses,2022,Fairview
7,28,44794,50,470000,1,3,Retail Uses,2022,Downtown
7,28,44809,64,40000,1,3,Office Uses,2022,Strathcona
7,28,44781,36,2932000,1,4,Dwelling Uses,2022,Downtown
7,28,44816,70,850000,1,3,"Office Uses,Service Uses",2022,Strathcona
7,28,45201,455,500,1,4,Dwelling Uses,2023,Marpole
7,28,44759,13,552750,1,3,Office Uses,2022,Downtown
7,29,44794,43,150000,1,3,Wholesale Uses,2022,Fairview
7,29,44796,44,65000,1,3,Office Uses,2022,Renfrew-Collingwood
7,29,44787,35,120000,1,4,Dwelling Uses,2022,Killarney
7,29,44804,52,50000,1,3,Retail Uses,2022,Grandview-Woodland
7,29,44762,10,4500,1,4,Dwelling Uses,2022,Fairview
7,29,45056,304,650750,2,1,Dwelling Uses,2023,Sunset
7,29,44824,72,2500,1,4,Dwelling Uses,2022,Hastings-Sunrise
7,29,44787,35,108294.12,1,4,Dwelling Uses,2022,Fairview
7,29,45035,283,843250,2,1,Dwelling Uses,2023,Sunset
7,29,45173,420,654000,2,1,Dwelling Uses,2023,Kitsilano
7,29,44781,28,50000,1,4,Dwelling Uses,2022,Arbutus Ridge
7,29,44794,40,19500,1,4,Dwelling Uses,2022,West End
7,29,45270,517,446775,2,1,Dwelling Uses,2023,South Cambie
7,29,44801,48,270000,1,3,Office Uses,2022,Downtown
7,29,44811,57,4500000,1,3,Office Uses,2022,Downtown
7,30,44775,17,10510,1,3,Office Uses,2022,Downtown
7,30,44804,45,80000,1,3,Service Uses,2022,West End
7,30,44782,23,127000,1,3,Office Uses,2022,Downtown
7,30,45000,241,711000,2,1,Dwelling Uses,2023,Riley Park
7,30,44982,221,719355,2,1,Dwelling Uses,2023,West Point Grey
7,30,44976,214,913562.5,2,1,Dwelling Uses,2023,Dunbar-Southlands
7,31,44888,123,60000,1,3,Retail Uses,2022,Marpole
7,31,44775,10,5000,1,4,Dwelling Uses,2022,West End
7,31,44816,50,50000,1,3,Retail Uses,2022,Downtown
7,31,44782,16,20000,1,3,Office Uses,2022,Downtown
7,31,44873,107,37545,1,3,Office Uses,2022,Downtown
7,31,44782,15,90580,1,3,Office Uses,2022,Downtown
7,31,44809,42,114000,1,3,Office Uses,2022,West End
7,31,44794,27,15000,1,3,Office Uses,2022,Downtown
7,31,45154,387,721000,2,1,Dwelling Uses,2023,Marpole
7,31,44816,48,70000,1,4,Dwelling Uses,2022,Arbutus Ridge
7,31,44991,222,670750,2,1,Dwelling Uses,2023,Hastings-Sunrise
8,32,44841,67,60000,1,4,Dwelling Uses,2022,Shaughnessy
8,32,44822,47,120000,1,3,Retail Uses,2022,Kitsilano
8,33,44818,39,450000,1,4,Dwelling Uses,2022,Downtown
8,33,44997,218,174855,2,2,Dwelling Uses,2023,Victoria-Fraserview
8,33,44816,36,32000,1,4,Dwelling Uses,2022,Mount Pleasant
8,33,44824,44,6000,1,4,Dwelling Uses,2022,
8,33,44828,47,200000,1,3,Office Uses,2022,Downtown
8,33,45131,350,720250,2,1,Dwelling Uses,2023,Sunset
8,33,45111,330,850000,2,1,Dwelling Uses,2023,Sunset
8,33,45276,494,163480,2,2,Dwelling Uses,2023,Kensington-Cedar Cottage
8,33,45216,434,1152850,2,1,Dwelling Uses,2023,Kitsilano
8,33,44828,46,45000,1,4,Dwelling Uses,2022,Fairview
8,33,45056,274,658530,2,1,Dwelling Uses,2023,Sunset
8,33,45111,329,172000,2,2,Dwelling Uses,2023,Renfrew-Collingwood
8,33,45010,228,168462.5,2,2,Dwelling Uses,2023,Mount Pleasant
8,33,44804,22,15000,1,4,Dwelling Uses,2022,Dunbar-Southlands
8,34,44831,45,70000,1,3,Transportation and Storage Uses,2022,Renfrew-Collingwood
8,34,44947,159,534000,2,1,Dwelling Uses,2023,Hastings-Sunrise
8,34,44801,11,30000,1,4,Dwelling Uses,2022,West End
8,34,44843,53,5865,1,3,Cultural/Recreational Uses,2022,Hastings-Sunrise
8,35,44851,58,250000,1,4,Dwelling Uses,2022,Riley Park
8,35,45067,271,509500,2,1,Dwelling Uses,2023,Kensington-Cedar Cottage
8,35,45168,371,647750,2,1,Dwelling Uses,2023,Kensington-Cedar Cottage
8,35,45168,371,145250,2,1,Dwelling Uses,2023,Kensington-Cedar Cottage
8,35,44822,25,75000,1,4,Dwelling Uses,2022,West End
8,35,45207,410,75000,1,3,Service Uses,2023,Riley Park
8,36,44836,36,180000,1,4,Dwelling Uses,2022,West End
8,36,45012,211,149122.5,2,1,Dwelling Uses,2023,Renfrew-Collingwood
8,36,44844,43,18000,1,4,Dwelling Uses,2022,Kitsilano
8,36,44969,168,919250,2,1,Dwelling Uses,2023,Renfrew-Collingwood
8,36,44909,108,207000,1,4,Dwelling Uses,2022,Renfrew-Collingwood
8,36,44828,26,100000,1,3,Service Uses,2022,Kitsilano
8,36,44851,50,300000,1,3,Institutional Uses,2022,Fairview
8,36,44908,106,10000,1,4,Dwelling Uses,2022,Kensington-Cedar Cottage
9,37,44865,57,85000,1,4,Dwelling Uses,2022,Mount Pleasant
9,37,44837,29,50000,1,4,Dwelling Uses,2022,Riley Park
9,37,44844,36,10000,1,3,Service Uses,2022,West Point Grey
9,37,44830,19,25000,1,4,Dwelling Uses,2022,Fairview
9,37,44909,98,70000,1,4,Dwelling Uses,2022,West End
9,37,44901,90,21630000,1,3,Institutional Uses,2022,Fairview
9,37,44858,47,25000,1,3,Retail Uses,2022,Mount Pleasant
9,38,45019,205,187120,2,1,Dwelling Uses,2023,Grandview-Woodland
9,38,44824,10,30000,1,4,Dwelling Uses,2022,West End
9,38,44858,44,100000,1,4,Dwelling Uses,2022,West End
9,39,44881,59,1500000,1,3,Office Uses,2022,Downtown
9,39,45047,223,644000,2,1,Dwelling Uses,2023,Kensington-Cedar Cottage
10,41,44908,72,30000,1,3,Retail Uses,2022,Kitsilano
10,41,44865,29,20000,1,3,Retail Uses,2022,Sunset
10,41,44857,21,290000,1,3,Office Uses,2022,Downtown
10,42,44885,42,50000,1,3,Office Uses,2022,Downtown
10,42,44999,156,633000,2,1,Dwelling Uses,2023,Hastings-Sunrise
10,42,44947,104,145000,2,2,Dwelling Uses,2023,Dunbar-Southlands
10,42,44991,147,39000,1,3,Transportation and Storage Uses,2023,Sunset
10,42,45047,203,105000,1,4,Dwelling Uses,2023,Kitsilano
10,42,44851,7,30000,1,4,Dwelling Uses,2022,West End
10,42,44888,44,4000,1,3,Office Uses,2022,Grandview-Woodland
10,42,44944,100,150000,1,3,Retail Uses,2023,Downtown
10,42,44971,125,650000,1,4,Dwelling Uses,2023,Dunbar-Southlands
10,42,44872,26,3200000,1,3,Office Uses,2022,Downtown
10,42,44873,27,75000,1,3,Office Uses,2022,Renfrew-Collingwood
10,43,44915,66,200000,1,3,Office Uses,2022,Shaughnessy
10,43,44885,36,140000,1,4,Dwelling Uses,2022,West End
10,43,44877,26,40000,1,3,Office Uses,2022,Fairview
10,44,44894,36,80000,1,3,Office Uses,2022,West End
10,44,44927,68,50000,1,4,Dwelling Uses,2023,Grandview-Woodland
10,40,44102,362,925595,2,1,Dwelling Uses,2020,Kensington-Cedar Cottage
10,41,43975,232,10000,1,4,Dwelling Uses,2020,Killarney
10,41,43775,32,170000,1,3,Office Uses,2019,Fairview
10,41,43785,40,45000,1,4,Dwelling Uses,2019,Grandview-Woodland
10,41,44005,260,15000,1,4,Dwelling Uses,2020,Dunbar-Southlands
10,41,43862,117,100000,1,3,Institutional Uses,2020,West End
10,41,43796,51,4800,1,4,Dwelling Uses,2019,Renfrew-Collingwood
10,41,43900,154,20000,1,3,Institutional Uses,2020,South Cambie
10,41,43764,17,105000,1,4,Dwelling Uses,2019,
10,41,43774,27,55000,1,3,Service Uses,2019,West End
10,41,43977,230,1162312.5,2,1,Dwelling Uses,2020,Oakridge
10,41,43801,54,100000,1,4,Dwelling Uses,2019,Dunbar-Southlands
10,42,43905,154,1125785,2,1,Dwelling Uses,2020,Dunbar-Southlands
10,42,43780,28,50000,1,4,Dwelling Uses,2019,Kerrisdale
10,42,43788,36,8000,1,4,Dwelling Uses,2019,Kensington-Cedar Cottage
10,42,43768,14,50000,1,3,Office Uses,2019,Downtown
10,42,43848,95,625000,1,3,Office Uses,2020,Downtown
10,42,43970,216,220952.5,2,1,Dwelling Uses,2020,South Cambie
10,42,43799,45,9400,1,4,Dwelling Uses,2019,Riley Park
10,43,43780,23,4500,1,4,Dwelling Uses,2019,West Point Grey
10,43,43788,31,100000,1,4,Dwelling Uses,2019,Fairview
10,43,43799,42,150000,1,3,"Service Uses,Wholesale Uses",2019,Grandview-Woodland
10,43,43968,211,223325,2,1,Dwelling Uses,2020,Killarney
10,43,44135,378,224250,2,1,Dwelling Uses,2020,Dunbar-Southlands
10,43,43878,121,208825,2,2,Dwelling Uses,2020,
10,43,43764,6,500,1,3,Retail Uses,2019,Mount Pleasant
10,43,43892,134,997565,2,1,Dwelling Uses,2020,Victoria-Fraserview
10,43,43879,121,923132.5,2,1,Dwelling Uses,2020,Killarney
10,43,43936,176,876250,2,1,Dwelling Uses,2020,Kensington-Cedar Cottage
10,43,43918,158,704500,2,1,Dwelling Uses,2020,Sunset
10,43,43850,90,30000,1,3,Retail Uses,2020,Arbutus Ridge
10,43,43851,91,30000,1,3,Retail Uses,2020,Hastings-Sunrise
10,43,43953,193,158897.5,2,1,Dwelling Uses,2020,Dunbar-Southlands
10,44,43781,17,10000,1,3,Office Uses,2019,Fairview
10,44,43838,73,27800,1,4,Dwelling Uses,2020,Fairview
10,44,43809,43,180000,1,3,Office Uses,2019,Downtown
10,44,43914,148,842250,2,1,Dwelling Uses,2020,Sunset
10,44,44027,261,224967.5,2,2,Dwelling Uses,2020,Kerrisdale
10,44,43844,78,500000,1,4,Dwelling Uses,2020,Kerrisdale
10,44,43800,34,25000,1,4,Dwelling Uses,2019,West Point Grey
10,44,43962,196,167232.5,2,2,Dwelling Uses,2020,Sunset
10,44,43865,99,45000,1,4,Dwelling Uses,2020,Kensington-Cedar Cottage
10,44,43813,46,250000,1,4,Dwelling Uses,2019,Shaughnessy
10,44,44179,412,709585,2,1,Dwelling Uses,2020,Kensington-Cedar Cottage
11,44,43948,180,1098167.5,2,1,Dwelling Uses,2020,Oakridge
11,45,43800,29,75000,1,4,Dwelling Uses,2019,Renfrew-Collingwood
11,45,44087,316,1005335,2,1,Dwelling Uses,2020,Victoria-Fraserview
11,45,43978,207,200000,1,4,Dwelling Uses,2020,Downtown
11,45,43991,219,143250,2,1,Dwelling Uses,2020,Renfrew-Collingwood
11,45,43936,164,717725,2,1,Dwelling Uses,2020,Kensington-Cedar Cottage
11,45,43794,21,50000,1,4,Dwelling Uses,2019,Kensington-Cedar Cottage
11,46,43953,174,191307.5,2,2,Dwelling Uses,2020,Sunset
11,46,43998,218,907027.5,2,1,Dwelling Uses,2020,Hastings-Sunrise
11,46,43816,36,50000,1,3,Office Uses,2019,Arbutus Ridge
11,46,43793,13,5000,1,4,Dwelling Uses,2019,Downtown
11,46,43897,116,35000,1,4,Dwelling Uses,2020,Riley Park
11,46,43807,26,16000,1,4,Dwelling Uses,2019,Fairview
11,46,43809,28,55000,1,3,"Manufacturing Uses,Wholesale Uses",2019,Grandview-Woodland
11,46,43820,38,390000,1,3,Institutional Uses,2019,Fairview
11,46,44373,591,176250,2,1,Dwelling Uses,2021,Renfrew-Collingwood
11,47,43809,23,75000,1,4,Dwelling Uses,2019,Mount Pleasant
11,47,43850,64,4000,1,3,Cultural/Recreational Uses,2020,Strathcona
11,47,43806,19,15000,1,4,Dwelling Uses,2019,Fairview
11,47,43834,47,25000,1,3,Office Uses,2020,Renfrew-Collingwood
