Region,Consumption (ekWh),Floor area (ft2),EUI (kW/ft2),Emission (tCO2e),Emissions per Floor Area (KgCO2e/sq. ft),Reporting Year
Fraser,18813.93,2891,6.507758561,0.200744633,0.069437784,2019
Fraser,18000.43,2891,6.226368039,0.192064588,0.066435347,2020
Fraser,18980,2890.971059720,6.565268074,0.184105970,0.063683090,2021
Fraser,19764.67,2890.972304447,6.836686041,0.227262082,0.078610951,2022
Fraser,209913.19,10760,19.508660781,2.239773737,0.208157411,2018
Fraser,224633.99,10760,20.876764870,2.396844673,0.222755081,2019
Fraser,217473.82,10760,20.211321561,2.320445659,0.215654801,2020
Fraser,217064.68,10354.881820875,20.962545373,2.105527049,0.203336657,2021
Fraser,241782.38,10354.886279237,23.349592982,2.780110518,0.268482960,2022
Fraser,77242.83,7900,9.777573418,0.824180996,0.104326708,2018
Fraser,92158.41,7900,11.665621519,0.983330235,0.124472182,2019
Fraser,85020.78,7900,10.762124051,0.907171723,0.114831864,2020
Fraser,97816.49,7899.956772136,12.381901930,0.948819796,0.120104429,2021
Fraser,101284.07,7899.960173514,12.820832988,1.164604750,0.147419066,2022
Fraser,28487.77,3026,9.414332452,0.303964506,0.100450927,2018
Fraser,28531.46,3026,9.428770654,0.304430678,0.100604983,2019
Fraser,27369.95,3026,9.044927297,0.292037367,0.096509374,2020
Fraser,25296.47,3025.950496345,8.359842645,0.245375719,0.081090460,2021
Fraser,23369.07,3025.951799188,7.722882435,0.268706914,0.088800791,2022
Interior,2888.14,3572,0.808549832,0.030816454,0.008627227,2018
Interior,22433.15,3572,6.280277156,0.239361710,0.067010557,2019
Interior,22900.19,3572,6.411027436,0.244345027,0.068405663,2020
Interior,20178.67,3572.003671785,5.649117933,0.195733067,0.054796435,2021
Interior,20415.85,3572.005209735,5.715515180,0.234749610,0.065719280,2022
Interior,31598.149359597,3041,10.390710082,0.337152254,0.110868877,2020
Interior,29764.853790259,3040.912331825,9.788132817,0.288719034,0.094944873,2021
Fraser,23074.35,2054,11.233860759,0.246203314,0.119865294,2018
Fraser,19627.69,2054,9.555837390,0.209427452,0.101960785,2019
Fraser,16547.83,2054,8.056392405,0.176565346,0.085961707,2020
Fraser,12488.95,2053.969385717,6.080397345,0.121142795,0.058979845,2021
Fraser,16205.56,2053.970270067,7.889870772,0.186338011,0.090720890,2022
Vancouver Coastal,76560,9100,8.413186813,0.8168952,0.089768703,2019
Vancouver Coastal,210143.73,9100,23.092717582,2.242233599,0.246399297,2020
Vancouver Coastal,232019.74,9099.917505391,25.496905863,2.250591107,0.247319946,2021
Vancouver Coastal,236840.68,9099.921423420,26.026673086,2.723288875,0.299265098,2022
Interior,10011.34,33464,0.299167464,0.106820998,0.003192117,2019
Interior,333489.375307172,34199.957288803,9.751163503,3.234843819,0.094586195,2021
Interior,19544.62,18400,1.062207609,0.208541095,0.011333755,2018
Interior,217876.92,18400,11.841136957,2.324746736,0.126344931,2019
Interior,213828.084887127,18400,11.621091570,0.553173256,0.030063764,2020
Interior,197255.775262569,18400.043744532,10.720397082,1.913380704,0.103987835,2021
Vancouver Island,6482.78,1653,3.921826981,0.069171263,0.041845894,2018
Vancouver Island,17205.73,1653,10.408790079,0.183585139,0.111061790,2019
Vancouver Island,15227.34,1653,9.211941924,0.162475718,0.098291420,2020
Vancouver Island,16839.39,1653.013722694,10.187084214,0.163342056,0.098814701,2021
Vancouver Island,18263.34,1653.014434410,11.048506063,0.209999189,0.127040142,2022
Vancouver Island,8295.34,2685,3.089512104,0.088511278,0.032965094,2018
Vancouver Island,23916.78,2685,8.907553073,0.255192043,0.095043591,2019
Vancouver Island,22251.75,2685,8.287430168,0.237426173,0.088426880,2020
Vancouver Island,20262.56,2684.949814344,7.546718338,0.196546800,0.073203156,2021
Vancouver Island,18896.34,2684.950970367,7.037871532,0.217277676,0.080924262,2022
Fraser,7062.4,2295,3.077298475,0.075355808,0.032834775,2018
Fraser,12753.67,2295,5.557154684,0.136081659,0.059294840,2019
Fraser,13407.53,2295,5.842061002,0.143058345,0.062334791,2020
Fraser,13326.43,2294.973339947,5.806790767,0.129266350,0.056325861,2021
Fraser,14589.22,2294.974328063,6.357029716,0.167752687,0.073095670,2022
Fraser,9005.568227304,1600,5.628480142,0.096089413,0.060055883,2020
Fraser,8665.24,1599.947644340,5.415952222,0.084052814,0.052534728,2021
Fraser,9772.38,1599.948333208,6.107934736,0.112366734,0.070231477,2022
Fraser,7527.71,1627,4.626742471,0.080320666,0.049367342,2018
Fraser,10998.07,1627,6.759723417,0.117349407,0.072126249,2019
Fraser,10271.72,1627,6.313288261,0.109599252,0.067362786,2020
Fraser,12283.93,1626.965059486,7.550211314,0.119154101,0.073237038,2021
Fraser,13255.56,1626.965759986,8.147411781,0.152417731,0.093682200,2022
Vancouver Island,4413.61,1398,3.157088698,0.047093219,0.033686136,2018
Vancouver Island,16004.06,1398,11.447825465,0.170763320,0.122148298,2019
Vancouver Island,14607.15,1398,10.448605150,0.155858290,0.111486617,2020
Vancouver Island,16043.6,1398.016684922,11.475971763,0.155622894,0.111316908,2021
Vancouver Island,17465.25,1398.017286848,12.492871272,0.200822431,0.143648031,2022
Northern,5109,23000.010763915,0.222130331,0.058745326,0.002554143,2022
Interior,10766.501755990,2600,4.140962214,0.114878574,0.044184067,2018
Interior,23334.506822116,2600,8.974810316,0.248979188,0.095761226,2019
Interior,27015.846213401,2600,10.390710082,0.288259079,0.110868877,2020
Interior,25449.366157082,2600.022561156,9.788132817,0.246858811,0.094944873,2021
Interior,11226,2600.023680613,4.317652983,0.129081038,0.049646101,2022
Interior,188347.64,32520,5.791747847,2.009669319,0.061797950,2018
Interior,245082.13,35250,6.952684539,2.615026327,0.074185144,2019
Interior,232527.8,35250,6.596533333,2.481071626,0.070385011,2020
Interior,232344.52,35251.806614724,6.590996102,2.253741472,0.063932652,2021
Interior,249141.12,35251.821792622,7.067467930,2.864724254,0.081264573,2022
Vancouver Coastal,363958.41,49191.07,7.398871584,3.883436235,0.078945960,2018
Vancouver Coastal,483876.48,29938,16.162618745,5.162962042,0.172455142,2019
Vancouver Coastal,477708.31,29938,15.956587280,5.097147668,0.170256786,2020
Vancouver Coastal,477095.96,29396.239348034,16.229829753,4.627830049,0.157429323,2021
Vancouver Coastal,494572.43,29396.252004779,16.824336311,5.686791629,0.193452949,2022
Interior,17957.73,3572,5.027360022,0.191608979,0.053641931,2020
Interior,22626.68,3571.896032681,6.334641264,0.219478760,0.061446010,2021
Interior,26559.73,3571.897570584,7.435747939,0.305394399,0.085499204,2022
Fraser,187711.06,23306,8.054194628,2.002877010,0.085938257,2019
Fraser,303849.72,23306,13.037403244,3.242076512,0.139109093,2020
Fraser,286417.03,23306.018834260,12.289401808,2.778244733,0.119207178,2021
Fraser,296576.12,23306.028868820,12.725296174,3.410150858,0.146320546,2022
Fraser,8877,1268,7.000788644,0.09471759,0.074698415,2019
Fraser,12342.66,1268,9.733958991,0.131696182,0.103861342,2020
Fraser,10353.04,1267.988647088,8.164931148,0.100424471,0.079199819,2021
Fraser,10674.56,1267.989193029,8.418494462,0.122740361,0.096799217,2022
Fraser,6351.58,2600,2.442915385,0.067771359,0.026065907,2018
Fraser,14238.36,2600,5.476292308,0.151923301,0.058432039,2019
Fraser,18685.98,2600,7.186915385,0.199379407,0.076684387,2020
Fraser,12340.55,2600.022561156,4.746324199,0.119703315,0.046039337,2021
Fraser,14849.11,2600.023680613,5.711144137,0.170741006,0.065669020,2022
Interior,31440,23206,1.354822029,0.3354648,0.014455951,2018
Interior,196090.7,23206,8.45,2.092287769,0.0901615,2019
Interior,401460.553221309,23206,17.299860089,4.283584103,0.184589507,2020
Interior,463998.555301172,23205.914467384,19.994840365,4.500785244,0.193949920,2021
Interior,368659,31000,11.892225806,3.93359153,0.126890049,2019
Vancouver Coastal,105298.92,21175,4.972794333,1.123539476,0.053059716,2018
Vancouver Coastal,239495.83,14837,16.141796185,2.555420506,0.172232965,2019
Vancouver Coastal,233275.94,14837,15.722581384,2.489054280,0.167759943,2020
Vancouver Coastal,275453.79,14703.501629225,18.733890535,2.671901322,0.181718708,2021
Vancouver Coastal,305799.89,14703.507959915,20.797750498,3.516209455,0.239140854,2022
Vancouver Coastal,95817.19,12000,7.984765833,1.022369417,0.085197451,2018
Vancouver Coastal,379033.29,24477,15.485283736,4.044285204,0.165227977,2019
Vancouver Coastal,348534.86,24477,14.239280141,3.718866956,0.151933119,2020
Vancouver Coastal,365703.14,24477.132287598,14.940603977,3.547319873,0.144923835,2021
Vancouver Coastal,395828.39,24477.142826389,16.171347808,4.551393160,0.185944626,2022
Vancouver Coastal,124215.01,14837,8.371976141,1.325374157,0.089328985,2018
Vancouver Coastal,222138.55,14837,14.971931657,2.370218329,0.159750511,2019
Vancouver Coastal,208687.24,14837,14.065325875,2.226692851,0.150077027,2020
Vancouver Coastal,195845.46,14836.974118393,13.199824872,1.899700649,0.128038280,2021
Vancouver Coastal,205974.05,14836.980506550,13.882477631,2.368372017,0.159626281,2022
Vancouver Coastal,450628.330858521,33875,13.302681354,4.808204290,0.141939610,2020
Vancouver Coastal,471320.758006265,28029.222725112,16.815334575,4.571810599,0.163108718,2021
Vancouver Coastal,164300.34,24231,6.780584375,1.753084628,0.072348835,2018
Vancouver Coastal,471876.36,24231,19.474077009,5.034920761,0.207788402,2019
Vancouver Coastal,447977.85,24231,18.487798688,4.779923659,0.197264812,2020
Vancouver Coastal,452420.23,24230.961656368,18.671162805,4.388475507,0.181110249,2021
Vancouver Coastal,471803.51,24230.972089168,19.471092958,5.424985479,0.223886415,2022
Vancouver Island,27146.807988676,1628,16.674943482,0.289656441,0.177921647,2019
Vancouver Island,32821.458697381,1628,20.160601165,0.350204964,0.215113614,2020
Vancouver Island,25889.161612552,1628.041450527,15.902028541,0.251124826,0.154249651,2021
Vancouver Island,11217,3190,3.516300940,0.11968539,0.037518931,2019
Vancouver Island,34174.11,3190,10.712887147,0.364637754,0.114306506,2020
Vancouver Island,33451.87,3189.992491096,10.486504308,0.324483085,0.101719075,2021
Vancouver Island,39870.02,3189.993864568,12.498462910,0.458441438,0.143712326,2022
Northern,152376.05,25253.72,6.033806109,1.625852454,0.064380711,2019
Northern,304203.22,25253.72,12.045877597,3.245848357,0.128529514,2020
Northern,327005.03,25253.72,12.948786555,3.171948268,0.125603209,2021
Northern,328896.2,18503.169972983,17.775127207,3.781780066,0.204385523,2022
Fraser,4402,2889,1.523710627,0.04696934,0.016257992,2019
Fraser,20740.62,2889,7.179169263,0.221302415,0.076601736,2020
Fraser,27267.25,2889.033555845,9.438190825,0.264492281,0.091550436,2021
Fraser,27812.36,2889.034799737,9.626869155,0.319797640,0.110693592,2022
Fraser,41285.903346098,11129,3.709758590,0.440520589,0.039583124,2020
Fraser,150584.41,11128.914618940,13.530916101,1.460668536,0.131249865,2021
Fraser,155807.07,11128.919410568,14.000197526,1.791532014,0.160979871,2022
Fraser,42373.574696467,8250,5.136190872,0.452126042,0.054803157,2018
Fraser,69712.5,8250,8.45,0.743832375,0.0901615,2019
Fraser,125397.439092973,8250,15.199689587,1.337990675,0.162180688,2020
Fraser,62602.349203104,8249.999138887,7.588164332,0.607242687,0.073605182,2021
Fraser,126884.67,14328,8.855713987,1.353859429,0.094490468,2018
Fraser,276802.64,14328,19.319000558,2.953484169,0.206133736,2019
Fraser,258964.53,14328,18.074018007,2.763151535,0.192849772,2020
Fraser,108722.82999249,14327.948794786,7.588164332,1.054611277,0.073605182,2021
Vancouver Coastal,206249.799452055,21090,9.779506849,2.200685360,0.104347338,2019
Vancouver Coastal,349495.036378904,21090,16.571599639,3.729112038,0.176818968,2020
Vancouver Coastal,354634.480636265,21089.944957668,16.815334575,3.439953895,0.163108718,2021
Northern,233600.71,29697.6,7.865979406,2.492519576,0.083930000,2019
Northern,329600.24,29697.6,11.098548031,3.516834561,0.118421507,2020
Northern,333421.54,29697.628839702,11.227210825,3.234188405,0.108903927,2021
Northern,339001.23,29697.641626212,11.415089261,3.897971743,0.131255262,2022
Fraser,99576.835541918,25273.66,3.939945205,1.062484835,0.042039215,2019
Fraser,393723.2,25273.66,15.578400596,4.201026544,0.166221534,2020
Fraser,390071.14,25273.661658434,15.433898945,3.783689434,0.149708795,2021
Fraser,359962.57,25273.672540176,14.242590562,4.138993615,0.163767003,2022
Fraser,504.29,2590,0.194706564,0.005380774,0.002077519,2018
Fraser,24801.31,2590,9.575795367,0.264629978,0.102173737,2019
Fraser,25641.81,2590,9.900312741,0.273598113,0.105636337,2020
Fraser,29340.93,2590.012124469,11.328491370,0.284606974,0.109886348,2021
Fraser,32862.11,2590.013239616,12.688008500,0.377861686,0.145891797,2022
Fraser,165473.3,7140,23.175532213,1.765600111,0.247282929,2018
Fraser,21088.36,7139.917057612,2.953586131,0.242482399,0.033961515,2022
Interior,349014.867440345,25000,13.960594698,3.723988636,0.148959545,2018
Interior,229395.418783577,25000,9.175816751,2.447649118,0.097905965,2019
Interior,238772.584742798,25000,9.550903390,2.547703479,0.101908139,2020
Interior,231686.540094533,25000.043055642,9.267445643,2.247359068,0.089894208,2021
Fraser,163747.018685508,15600,10.496603762,1.747180689,0.111998762,2020
Fraser,239563.894040104,22539.628412590,10.628564485,2.323769389,0.103097058,2021
Interior,263660.57,15394,17.127489282,3.031674698,0.196938723,2022
Interior,3754.14,4076,0.921035329,0.040056674,0.009827447,2019
Interior,31935.77,4076,7.835076055,0.340754666,0.083600262,2020
Interior,34912.65,4075.969957495,8.565482662,0.338652649,0.083085168,2021
Interior,37332.18,4075.971712431,9.159087117,0.429260339,0.105314847,2022
Fraser,101828.57,12300,8.278745528,1.086510842,0.088334215,2018
Fraser,103935,12300,8.45,1.10898645,0.0901615,2019
Interior,4138.49,2800,1.478032143,0.044157688,0.015770603,2018
Interior,12956.89,2800,4.627460714,0.138250016,0.049375006,2019
Interior,14528.82,2800,5.188864286,0.155022509,0.055365182,2020
Interior,15802.87,2800.016016699,5.643849859,0.153287814,0.054745335,2021
Interior,15291.64,2800.017222264,5.461266409,0.175829393,0.062795826,2022
Fraser,70381.68,25253.72,2.786982670,0.750972526,0.029737105,2019
Fraser,343183.15,25253.72,13.589409798,3.661764210,0.144999003,2020
Fraser,349278.96,25253.748424164,13.830776886,3.388005353,0.134158514,2021
Fraser,404234.01,25253.759297332,16.006884569,4.648044341,0.184053562,2022
Vancouver Island,8706.95,4000,2.1767375,0.092903157,0.023225789,2018
Vancouver Island,28139.68,4000,7.03492,0.300250386,0.075062596,2019
Vancouver Coastal,210140.08,29095,7.222549579,2.242194654,0.077064604,2020
Vancouver Coastal,226008.95,29095,7.767965286,2.192286453,0.075349251,2021
Vancouver Coastal,235461.92,12884.406316265,18.274953011,2.707435341,0.210132720,2022
Fraser,12131.48,3614,3.356801328,0.129442892,0.035817070,2018
Fraser,14707,3614,4.069452131,0.15692369,0.043421054,2019
Fraser,15316.85,3614,4.238198672,0.163430790,0.045221580,2020
Fraser,13943.27,3613.982922410,3.858144961,0.135249697,0.037424000,2021
Fraser,14014.38,3613.984478434,3.877819643,0.161142947,0.044588721,2022
Vancouver Coastal,5978.67,25273.66,0.236557349,0.063792409,0.002524067,2019
Vancouver Coastal,6421.66,25273.66,0.254085083,0.068519112,0.002711088,2020
Vancouver Coastal,6452.82,25273.661658434,0.255317970,0.062592344,0.002476584,2021
Vancouver Coastal,6431.7,25273.672540176,0.254482208,0.073954259,0.002926138,2022
Vancouver Coastal,57452.943394409,22948.66,2.503542403,0.613022906,0.026712797,2018
Vancouver Coastal,353277.93,22949,15.394044621,3.769475513,0.164254456,2019
Vancouver Coastal,472518.62,22949,20.589943788,5.041773675,0.219694700,2020
Vancouver Coastal,385894.775611404,22948.979925738,16.815334575,3.743178706,0.163108718,2021
Vancouver Coastal,383055.517241379,22948.989806572,16.691606928,4.404525559,0.191926773,2022
Vancouver Coastal,29313.803786269,22949,1.277345583,0.312778286,0.013629277,2018
Vancouver Coastal,400561.67,22949,17.454428080,4.273993019,0.186238748,2019
Vancouver Coastal,435378.74,22948.979925738,18.971594442,4.223173081,0.184024436,2021
Vancouver Coastal,416379.54,22948.989806572,18.143697980,4.787698503,0.208623497,2022
Vancouver Coastal,300130.91,25253.72,11.884621751,3.202396810,0.126808914,2019
Vancouver Coastal,368890.2,25253.72,14.607360817,3.936058434,0.155860540,2020
Vancouver Coastal,380970.6,25253.748424164,15.085705045,3.695414210,0.146331315,2021
Vancouver Coastal,428408.87,25253.759297332,16.964162244,4.926016551,0.195060723,2022
Interior,194886.9,27900,6.985193548,2.079443223,0.074532015,2018
Interior,251099.47,27900,8.999981004,2.679231345,0.096029797,2019
Interior,244636.09,27900,8.768318638,2.610267080,0.093557960,2020
Interior,254360.93,27899.948161007,9.116896151,2.467300614,0.088433878,2021
Interior,265075.29,27899.960173514,9.500920014,3.047941715,0.109245379,2022
Fraser,10400.01,2401,4.331532695,0.110968107,0.046217454,2019
Fraser,14679.88,2401,6.114069138,0.156634320,0.065237118,2020
Fraser,14602.85,2400.997857551,6.081992099,0.141647622,0.058995314,2021
Fraser,12860.47,2400.998891317,5.356299849,0.147874828,0.061588878,2022
Vancouver Island,38745.580012655,3999.976749954,9.686451306,0.375832064,0.093958562,2021
Northern,15257.337859843,3480,4.384292488,0.162795795,0.046780401,2020
Northern,46427.53,3479.972237722,13.341350686,0.450346967,0.129411080,2021
Northern,44732.86,3479.973736047,12.854367128,0.514356317,0.147804655,2022
Interior,158268.991534943,26293.136,6.019403373,1.688730140,0.064227034,2020
Fraser,18761.92,2780.963895261,6.746552888,0.181990594,0.065441552,2021
Fraser,21788.06,2780.965092623,7.834711790,0.250527829,0.090086650,2022
Vancouver Coastal,95006.45,28820,3.296545802,1.013718821,0.035174144,2018
Vancouver Coastal,223055.32,28820,7.739601666,2.380000264,0.082581550,2019
Vancouver Coastal,206424.12,28820,7.162530187,2.202545360,0.076424197,2020
Vancouver Coastal,199097.49,28819.939584324,6.908324336,1.931245334,0.067010735,2021
Vancouver Coastal,185935.75,28819.951992939,6.451632884,2.137963628,0.074183456,2022
